time,call,put,future,raw_gap,fee_option_legs,fee_future_leg,total_fees,slip_option_legs,slip_future_leg,total_slippage,total_cost,gross_edge,net_edge,tradable,strategy,pnl_usd,pnl_inr,fees_inr,slip_inr,cum_pnl_inr,cum_fees_inr,cum_slip_inr,portfolio_inr,peak,drawdown_inr,drawdown_pct,month,month_label
2026-06-01 06:35:00,107.04384624416691,226.74450922709275,64962.20269308253,-0.08190335606545629,0.03897732161584951,0.032481101346541266,0.07145842296239079,0.006,0.001,0.007,0.07845842296239079,0.08190335606545629,0.003444933103065509,True,conversion,0.003444933103065509,0.28765191410597,5.966778317359631,0.5845,38.591928874317425,65.54759499676757,6.429500000000002,1038.5919288743173,1038.5919288743173,0.0,0.0,2026-06,Jun 2026
2026-06-01 06:40:00,74.91506498812447,158.97799502675633,65006.14416928037,-0.09020709931900285,0.03900368650156822,0.03250307208464019,0.0715067585862084,0.006,0.001,0.007,0.07850675858620841,0.09020709931900285,0.011700340732794445,True,conversion,0.011700340732794445,0.9769784511883361,5.970814341948402,0.5845,39.56890732550576,71.51840933871597,7.014000000000002,1039.5689073255057,1039.5689073255057,0.0,0.0,2026-06,Jun 2026
2026-06-01 07:00:00,210.5985494618352,194.4605282151009,65160.524480174594,-0.14438645892785962,0.039096314688104754,0.0325802622400873,0.07167657692819206,0.006,0.001,0.007,0.07867657692819205,0.14438645892785962,0.06570988199966757,True,conversion,0.06570988199966757,5.486775146972242,5.984994173504036,0.5845,45.055682472478004,77.50340351222,7.598500000000002,1045.055682472478,1045.055682472478,0.0,0.0,2026-06,Jun 2026
2026-06-01 07:05:00,116.0013222432896,159.2539182016068,65102.867872247996,-0.1461204682063135,0.03906172072334879,0.032551433936124,0.0716131546594728,0.006,0.001,0.007,0.0786131546594728,0.1461204682063135,0.0675073135468407,True,conversion,0.0675073135468407,5.636860681161198,5.979698414065978,0.5845,50.6925431536392,83.48310192628598,8.183000000000002,1050.6925431536392,1050.6925431536392,0.0,0.0,2026-06,Jun 2026
2026-06-01 07:45:00,516.0939386046718,85.13425881969323,65347.53469055745,0.08342498922753072,0.039208520814334465,0.03267376734527873,0.07188228815961319,0.006,0.001,0.007,0.07888228815961318,0.08342498922753072,0.004542701067917534,True,reversal,0.004542701067917534,0.3793155391711141,6.002171061327701,0.5845,51.071858692810316,89.48527298761368,8.767500000000002,1051.0718586928103,1051.0718586928103,0.0,0.0,2026-06,Jun 2026
2026-06-01 08:00:00,413.02245908585587,187.34356129317496,65305.57620232264,-0.0798973045299607,0.03918334572139358,0.032652788101161324,0.0718361338225549,0.006,0.001,0.007,0.0788361338225549,0.0798973045299607,0.0010611707074058075,True,conversion,0.0010611707074058075,0.08860775406838492,5.998317174183334,0.5845,51.1604664468787,95.48359016179701,9.352000000000002,1051.1604664468787,1051.1604664468787,0.0,0.0,2026-06,Jun 2026
2026-06-01 08:05:00,325.4019916588963,166.52518387080463,65254.17597072382,-0.09529916293573175,0.039152505582434285,0.03262708798536191,0.0717795935677962,0.006,0.001,0.007,0.0787795935677962,0.09529916293573175,0.016519569367935544,True,conversion,0.016519569367935544,1.379384042222618,5.993596062910983,0.5845,52.53985048910132,101.47718622470799,9.936500000000002,1052.5398504891014,1052.5398504891014,0.0,0.0,2026-06,Jun 2026
2026-06-01 08:10:00,424.6051392100334,27.72850417602487,65269.18740097428,0.12768923405972624,0.039161512440584564,0.032634593700487144,0.07179610614107171,0.006,0.001,0.007,0.0787961061410717,0.12768923405972624,0.04889312791865453,True,reversal,0.04889312791865453,4.082576181207653,5.994974862779488,0.5845,56.62242667030897,107.47216108748748,10.521000000000003,1056.6224266703089,1056.6224266703089,0.0,0.0,2026-06,Jun 2026
2026-06-01 08:15:00,328.1122469391805,157.13379402600097,65263.71041778135,-0.09273196486817303,0.03915822625066881,0.03263185520889068,0.0717900814595595,0.006,0.001,0.007,0.07879008145955949,0.09273196486817303,0.01394188340861355,True,conversion,0.01394188340861355,1.1641472646192315,5.9944718018732175,0.5845,57.7865739349282,113.4666328893607,11.105500000000003,1057.7865739349281,1057.7865739349281,0.0,0.0,2026-06,Jun 2026
2026-06-01 09:00:00,706.7678334451583,171.57824834692985,65676.15431585444,-0.14096473075620883,0.03940569258951266,0.03283807715792722,0.07224376974743987,0.006,0.001,0.007,0.07924376974743987,0.14096473075620883,0.06172096100876897,True,conversion,0.06172096100876897,5.153700244232209,6.032354773911229,0.5845,62.94027417916041,119.49898766327192,11.690000000000003,1062.9402741791605,1062.9402741791605,0.0,0.0,2026-06,Jun 2026
2026-06-01 09:15:00,726.6905280497562,49.93451048883526,65503.6024966221,0.17315352093881972,0.03930216149797326,0.032751801248311056,0.07205396274628431,0.006,0.001,0.007,0.07905396274628432,0.17315352093881972,0.09409955819253542,True,reversal,0.09409955819253542,7.857313109076707,6.01650588931474,0.5845,70.79758728823712,125.51549355258666,12.274500000000003,1070.797587288237,1070.797587288237,0.0,0.0,2026-06,Jun 2026
2026-06-01 09:25:00,661.2535086242517,117.78932312697471,65452.305692864975,0.09115849263230212,0.03927138341571898,0.032726152846432495,0.07199753626215147,0.006,0.001,0.007,0.07899753626215147,0.09115849263230212,0.012160956370150643,True,reversal,0.012160956370150643,1.0154398569075787,6.011794277889647,0.5845,71.8130271451447,131.5272878304763,12.859000000000004,1071.8130271451446,1071.8130271451446,0.0,0.0,2026-06,Jun 2026
2026-06-01 09:50:00,648.3354179393217,56.56032435260093,65477.13551215328,0.11463958143343746,0.03928628130729197,0.03273856775607664,0.0720248490633686,0.006,0.001,0.007,0.07902484906336861,0.11463958143343746,0.035614732370068854,True,reversal,0.035614732370068854,2.9738301529007494,6.0140748967912785,0.5845,74.78685729804545,137.54136272726757,13.443500000000004,1074.7868572980456,1074.7868572980456,0.0,0.0,2026-06,Jun 2026
2026-06-01 10:10:00,761.6523972624165,43.73146794092639,65595.04332796711,0.12287760135437771,0.039357025996780266,0.03279752166398356,0.07215454766076383,0.006,0.001,0.007,0.07915454766076382,0.12287760135437771,0.04372305369361388,True,reversal,0.04372305369361388,3.650874983416759,6.02490472967378,0.5845,78.4377322814622,143.56626745694135,14.028000000000004,1078.437732281462,1078.437732281462,0.0,0.0,2026-06,Jun 2026
2026-06-01 11:50:00,216.02538038949723,125.21667797004177,65207.6007546341,-0.1167920522146434,0.03912456045278046,0.03260380037731705,0.0717283608300975,0.006,0.001,0.007,0.0787283608300975,0.1167920522146434,0.03806369138454589,True,conversion,0.03806369138454589,3.178318230609582,5.989318129313141,0.5845,81.61605051207178,149.5555855862545,14.612500000000004,1081.6160505120718,1081.6160505120718,0.0,0.0,2026-06,Jun 2026
2026-06-01 12:20:00,76.54801269587804,149.58855568171134,65009.90460499774,-0.08294514798357383,0.039005942762998645,0.03250495230249887,0.07151089506549753,0.006,0.001,0.007,0.07851089506549752,0.08294514798357383,0.004434252918076311,True,conversion,0.004434252918076311,0.370260118659372,5.971159737969043,0.5845,81.98631063073115,155.52674532422353,15.197000000000005,1081.9863106307312,1081.9863106307312,0.0,0.0,2026-06,Jun 2026
2026-06-01 12:40:00,236.6592320835633,23.885294410100755,65069.143044271346,0.14363089340211624,0.039041485826562805,0.03253457152213567,0.07157605734869847,0.006,0.001,0.007,0.07857605734869848,0.14363089340211624,0.06505483605341777,True,reversal,0.06505483605341777,5.432078810460384,5.976600788616322,0.5845,87.41838944119154,161.50334611283984,15.781500000000005,1087.4183894411915,1087.4183894411915,0.0,0.0,2026-06,Jun 2026
2026-06-01 13:00:00,251.99274832906485,44.04563473535204,65105.816053853516,0.10213105974019704,0.039063489632312105,0.03255290802692676,0.07161639765923886,0.006,0.001,0.007,0.07861639765923886,0.10213105974019704,0.023514662080958176,True,reversal,0.023514662080958176,1.9634742837600077,5.979969204546444,0.5845,89.38186372495154,167.48331531738629,16.366000000000003,1089.3818637249515,1089.3818637249515,0.0,0.0,2026-06,Jun 2026
2026-06-01 13:10:00,397.3976873748131,36.40841477843769,65152.394400945566,0.20859487165080906,0.039091436640567336,0.032576197200472785,0.07166763384104013,0.006,0.001,0.007,0.07866763384104013,0.20859487165080906,0.12992723780976895,True,reversal,0.12992723780976895,10.848924357115708,5.984247425726851,0.5845,100.23078808206725,173.46756274311315,16.9505,1100.2307880820672,1100.2307880820672,0.0,0.0,2026-06,Jun 2026
2026-06-01 13:15:00,189.79977386633163,159.23313237701387,65134.39214943107,-0.10382550794175296,0.03908063528965864,0.03256719607471554,0.07164783136437418,0.006,0.001,0.007,0.07864783136437418,0.10382550794175296,0.025177676577378776,True,conversion,0.025177676577378776,2.1023359942111277,5.982593918925244,0.5845,102.33312407627838,179.45015666203838,17.535,1102.3331240762784,1102.3331240762784,0.0,0.0,2026-06,Jun 2026
2026-06-01 13:30:00,468.89818245382907,51.44687876394508,65301.424656299656,0.11602664739022805,0.039180854793779786,0.03265071232814983,0.07183156712192962,0.006,0.001,0.007,0.07883156712192962,0.11602664739022805,0.037195080268298424,True,reversal,0.037195080268298424,3.1057892024029186,5.997935854681123,0.5845,105.4389132786813,185.4480925167195,18.1195,1105.4389132786814,1105.4389132786814,0.0,0.0,2026-06,Jun 2026
2026-06-01 14:05:00,280.72570361763076,5.456357175204104,65189.366752189075,0.08590259425335188,0.03911362005131344,0.03259468337609454,0.07170830342740797,0.006,0.001,0.007,0.07870830342740798,0.08590259425335188,0.0071942908259439095,True,reversal,0.0071942908259439095,0.6007232839663165,5.987643336188565,0.5845,106.03963656264762,191.43573585290807,18.703999999999997,1106.0396365626475,1106.0396365626475,0.0,0.0,2026-06,Jun 2026
2026-06-01 14:20:00,202.65041340652314,139.89401293372046,65146.559182355675,-0.08380278188287246,0.0390879355094134,0.03257327959117784,0.07166121510059123,0.006,0.001,0.007,0.07866121510059124,0.08380278188287246,0.005141566782281231,True,conversion,0.005141566782281231,0.4293208263204828,5.983711460899368,0.5845,106.4689573889681,197.41944731380744,19.288499999999996,1106.4689573889682,1106.4689573889682,0.0,0.0,2026-06,Jun 2026
2026-06-01 14:35:00,135.98886660221217,1.0,65038.6519514861,0.09633691511611289,0.03902319117089166,0.03251932597574305,0.0715425171466347,0.006,0.001,0.007,0.07854251714663471,0.09633691511611289,0.017794397969478182,True,reversal,0.017794397969478182,1.4858322304514282,5.973800181743997,0.5845,107.95478961941951,203.39324749555144,19.872999999999994,1107.9547896194194,1107.9547896194194,0.0,0.0,2026-06,Jun 2026
2026-06-01 15:00:00,98.3378719811487,185.20572382671634,64995.4945304722,-0.08236238231776633,0.038997296718283316,0.0324977472652361,0.07149504398351943,0.006,0.001,0.007,0.07849504398351942,0.08236238231776633,0.0038673383342468955,True,conversion,0.0038673383342468955,0.32292275090961575,5.9698361726238725,0.5845,108.27771237032913,209.3630836681753,20.457499999999992,1108.277712370329,1108.277712370329,0.0,0.0,2026-06,Jun 2026
2026-06-01 16:00:00,166.53026774229136,123.8453700163196,64942.6159972858,0.10006890044017135,0.038965569598371476,0.0324713079986429,0.07143687759701438,0.006,0.001,0.007,0.07843687759701437,0.10006890044017135,0.021632022843156976,True,reversal,0.021632022843156976,1.8062739074036074,5.9649792793507,0.5845,110.08398627773273,215.328062947526,21.04199999999999,1110.0839862777327,1110.0839862777327,0.0,0.0,2026-06,Jun 2026
2026-06-01 16:25:00,358.8941601138728,91.07287974384809,65178.01682291575,0.08980445745427489,0.039106810093749445,0.03258900841145788,0.07169581850520731,0.006,0.001,0.007,0.07869581850520732,0.08980445745427489,0.011108638949067568,True,reversal,0.011108638949067568,0.9275713522471419,5.986600845184811,0.5845,111.01155762997988,221.31466379271083,21.62649999999999,1111.01155762998,1111.01155762998,0.0,0.0,2026-06,Jun 2026
2026-06-01 16:30:00,202.3919960509224,179.11516219284886,65148.807507805985,-0.12553067394791112,0.03908928450468359,0.03257440375390299,0.07166368825858657,0.006,0.001,0.007,0.07866368825858658,0.12553067394791112,0.046866985689324535,True,conversion,0.046866985689324535,3.9133933050585985,5.983917969591979,0.5845,114.92495093503848,227.2985817623028,22.210999999999988,1114.9249509350384,1114.9249509350384,0.0,0.0,2026-06,Jun 2026
2026-06-01 16:40:00,353.4848609555338,122.36644259272836,65324.61174890383,-0.09349333054102428,0.0391947670493423,0.032662305874451916,0.07185707292379422,0.006,0.001,0.007,0.07885707292379422,0.09349333054102428,0.014636257617230058,True,conversion,0.014636257617230058,1.22212751103871,6.000065589136817,0.5845,116.14707844607719,233.29864735143963,22.795499999999986,1116.147078446077,1116.147078446077,0.0,0.0,2026-06,Jun 2026
2026-06-01 17:55:00,660.4324463593334,22.29054950517839,65546.59486895837,0.09154702789578027,0.03932795692137502,0.03277329743447919,0.07210125435585421,0.006,0.001,0.007,0.07910125435585422,0.09154702789578027,0.012445773539926066,True,reversal,0.012445773539926066,1.0392220905838265,6.020454738713827,0.5845,117.18630053666101,239.31910209015345,23.379999999999985,1117.186300536661,1117.186300536661,0.0,0.0,2026-06,Jun 2026
2026-06-01 18:40:00,552.7697043707108,151.29242416646613,65317.42389340786,0.0840533867963843,0.03919045433604471,0.03265871194670393,0.07184916628274864,0.006,0.001,0.007,0.07884916628274864,0.0840533867963843,0.005204220513635662,True,reversal,0.005204220513635662,0.43455241288857777,5.999405384609511,0.5845,117.62085294954959,245.31850747476295,23.964499999999983,1117.6208529495495,1117.6208529495495,0.0,0.0,2026-06,Jun 2026
2026-06-01 18:50:00,370.3275388878995,217.54430196960124,65294.967083715266,-0.14218384679696794,0.03917698025022916,0.03264748354185763,0.07182446379208679,0.006,0.001,0.007,0.0788244637920868,0.14218384679696794,0.06335938300488116,True,conversion,0.06335938300488116,5.290508480907577,5.997342726639247,0.5845,122.91136143045716,251.3158502014022,24.54899999999998,1122.9113614304572,1122.9113614304572,0.0,0.0,2026-06,Jun 2026
2026-06-01 19:00:00,361.11081992141857,169.4288348521644,65297.0421349372,-0.1053601498679431,0.03917822528096232,0.0326485210674686,0.07182674634843092,0.006,0.001,0.007,0.07882674634843091,0.1053601498679431,0.02653340351951219,True,conversion,0.02653340351951219,2.215539193879268,5.997533320093982,0.5845,125.12690062433643,257.3133835214962,25.13349999999998,1125.1269006243365,1125.1269006243365,0.0,0.0,2026-06,Jun 2026
2026-06-01 19:55:00,356.41085059489797,110.97374931975321,65138.8782495991,0.10655885167604118,0.03908332694975946,0.03256943912479955,0.07165276607455902,0.006,0.001,0.007,0.07865276607455901,0.10655885167604118,0.027906085601482163,True,reversal,0.027906085601482163,2.3301581477237607,5.983005967225678,0.5845,127.4570587720602,263.29638948872184,25.71799999999998,1127.4570587720602,1127.4570587720602,0.0,0.0,2026-06,Jun 2026
2026-06-01 22:00:00,106.37504096173147,176.70179044571898,65087.937680904986,-0.15826443038897384,0.03905276260854299,0.03254396884045249,0.07159673144899549,0.006,0.001,0.007,0.07859673144899548,0.15826443038897384,0.07966769893997835,True,conversion,0.07966769893997835,6.652252861488193,5.978327075991124,0.5845,134.10931163354837,269.27471656471295,26.302499999999977,1134.1093116335483,1134.1093116335483,0.0,0.0,2026-06,Jun 2026
2026-06-01 22:05:00,60.2853090942607,126.42722998206418,65050.40821127199,-0.11655013215979508,0.03903024492676319,0.032525204105636,0.0715554490323992,0.006,0.001,0.007,0.0785554490323992,0.11655013215979508,0.03799468312739589,True,conversion,0.03799468312739589,3.1725560411375566,5.974879994205334,0.5845,137.28186767468594,275.24959655891826,26.886999999999976,1137.281867674686,1137.281867674686,0.0,0.0,2026-06,Jun 2026
2026-06-01 22:15:00,39.53079407803595,276.2341630192104,64886.73639392033,-0.1234397628615023,0.03893204183635219,0.032443368196960164,0.07137541003331237,0.006,0.001,0.007,0.07837541003331236,0.1234397628615023,0.04506435282818993,True,conversion,0.04506435282818993,3.762873461153859,5.959846737781582,0.5845,141.04474113583979,281.2094432966998,27.471499999999974,1141.0447411358398,1141.0447411358398,0.0,0.0,2026-06,Jun 2026
2026-06-01 22:50:00,142.0146620185146,493.76262662700583,64737.086359545836,-0.08883432415432709,0.0388422518157275,0.03236854317977292,0.07121079499550043,0.006,0.001,0.007,0.07821079499550042,0.08883432415432709,0.010623529158826656,True,conversion,0.010623529158826656,0.8870646847620258,5.946101382124286,0.5845,141.93180582060182,287.1555446788241,28.055999999999973,1141.9318058206018,1141.9318058206018,0.0,0.0,2026-06,Jun 2026
2026-06-01 23:10:00,147.6619688783283,361.4568677683393,64707.40406209649,0.0788010390135011,0.03882444243725789,0.032353702031048245,0.07117814446830613,0.006,0.001,0.007,0.07817814446830613,0.0788010390135011,0.0006228945451949812,True,reversal,0.0006228945451949812,0.05201169452378093,5.943375063103562,0.5845,141.9838175151256,293.0989197419277,28.64049999999997,1141.9838175151256,1141.9838175151256,0.0,0.0,2026-06,Jun 2026
2026-06-01 23:20:00,147.82137641067501,277.219725394023,64660.40077161787,0.21020087939878446,0.03879624046297071,0.03233020038580894,0.07112644084877966,0.006,0.001,0.007,0.07812644084877965,0.21020087939878446,0.1320744385500048,True,reversal,0.1320744385500048,11.028215618925401,5.939057810873101,0.5845,153.012033134051,299.03797755280084,29.22499999999997,1153.012033134051,1153.012033134051,0.0,0.0,2026-06,Jun 2026
2026-06-01 23:30:00,133.9273852496302,457.3937986766574,64756.277423915424,-0.07974383734245134,0.03885376645434925,0.03237813871195771,0.07123190516630697,0.006,0.001,0.007,0.07823190516630696,0.07974383734245134,0.0015119321761443844,True,conversion,0.0015119321761443844,0.1262463367080561,5.947864081386632,0.5845,153.13827947075904,304.98584163418747,29.809499999999968,1153.138279470759,1153.138279470759,0.0,0.0,2026-06,Jun 2026
2026-06-02 00:00:00,169.4622471952226,542.0421842204722,64534.40554053735,0.09301452243739937,0.03872064332432241,0.03226720277026868,0.07098784609459108,0.006,0.001,0.007,0.07798784609459108,0.09301452243739937,0.015026676342808288,True,reversal,0.015026676342808288,1.254727474624492,5.927485148898355,0.5845,154.39300694538355,310.91332678308584,30.393999999999966,1154.3930069453836,1154.3930069453836,0.0,0.0,2026-06,Jun 2026
2026-06-02 00:15:00,135.59968193779042,415.21489660274,64631.74420134932,0.08864058398573037,0.03877904652080959,0.03231587210067466,0.07109491862148426,0.006,0.001,0.007,0.07809491862148425,0.08864058398573037,0.010545665364246105,True,reversal,0.010545665364246105,0.8805630579145497,5.936425704893936,0.5845,155.2735700032981,316.8497524879798,30.978499999999965,1155.2735700032981,1155.2735700032981,0.0,0.0,2026-06,Jun 2026
2026-06-02 00:50:00,145.58853137649987,390.666065087939,64646.797889309426,0.10812457697913493,0.03878807873358565,0.03232339894465471,0.07111147767824036,0.006,0.001,0.007,0.07811147767824037,0.10812457697913493,0.030013099300894568,True,reversal,0.030013099300894568,2.5060937916246964,5.93780838613307,0.5845,157.77966379492278,322.78756087411284,31.562999999999963,1157.7796637949227,1157.7796637949227,0.0,0.0,2026-06,Jun 2026
2026-06-02 01:20:00,64.90345111562297,485.51424764102387,64674.317894691034,-0.0949286912164348,0.038804590736814616,0.03233715894734551,0.07114174968416014,0.006,0.001,0.007,0.07814174968416013,0.0949286912164348,0.01678694153227467,True,conversion,0.01678694153227467,1.4017096179449349,5.940336098627371,0.5845,159.1813734128677,328.7278969727402,32.147499999999965,1159.1813734128677,1159.1813734128677,0.0,0.0,2026-06,Jun 2026
2026-06-02 03:05:00,117.14943763250302,344.5048668373989,64858.33840634981,-0.08569383555470467,0.03891500304380988,0.03242916920317491,0.07134417224698479,0.006,0.001,0.007,0.07834417224698478,0.08569383555470467,0.007349663307719879,True,conversion,0.007349663307719879,0.6136968861946099,5.95723838262323,0.5845,159.79507029906233,334.68513535536346,32.731999999999964,1159.7950702990624,1159.7950702990624,0.0,0.0,2026-06,Jun 2026
2026-06-02 03:15:00,149.82480775599896,166.7986718467185,64895.02138096305,0.08800475494622913,0.03893701282857783,0.03244751069048153,0.07138452351905936,0.006,0.001,0.007,0.07838452351905936,0.08800475494622913,0.00962023142716977,True,reversal,0.00962023142716977,0.8032893241686758,5.960607713841457,0.5845,160.598359623231,340.6457430692049,33.31649999999996,1160.598359623231,1160.598359623231,0.0,0.0,2026-06,Jun 2026
2026-06-02 03:20:00,134.39665435742643,314.85098145238027,64912.51521703551,-0.09296954413046063,0.0389475091302213,0.03245625760851775,0.07140376673873905,0.006,0.001,0.007,0.07840376673873906,0.09296954413046063,0.014565777391721582,True,conversion,0.014565777391721582,1.216242412208752,5.962214522684711,0.5845,161.81460203543975,346.6079575918896,33.90099999999996,1161.8146020354397,1161.8146020354397,0.0,0.0,2026-06,Jun 2026
2026-06-02 03:25:00,172.3911675049822,170.69794368997606,64902.535320251685,0.09915790356332081,0.03894152119215101,0.03245126766012584,0.07139278885227686,0.006,0.001,0.007,0.07839278885227685,0.09915790356332081,0.020765114711043964,True,reversal,0.020765114711043964,1.733887078372171,5.961297869165118,0.5845,163.5484891138119,352.5692554610547,34.48549999999996,1163.548489113812,1163.548489113812,0.0,0.0,2026-06,Jun 2026
2026-06-02 03:40:00,36.25224941420724,300.7215413005157,64831.06414190026,-0.09553343378656524,0.038898638485140156,0.03241553207095013,0.0713141705560903,0.006,0.001,0.007,0.07831417055609029,0.09553343378656524,0.01721926323047495,True,conversion,0.01721926323047495,1.4378084797446584,5.95473324143354,0.5845,164.98629759355657,358.5239887024882,35.06999999999996,1164.9862975935566,1164.9862975935566,0.0,0.0,2026-06,Jun 2026
2026-06-02 04:10:00,163.7562376925797,279.93130303298517,64793.65018451377,0.09017475014582635,0.03887619011070826,0.03239682509225689,0.07127301520296514,0.006,0.001,0.007,0.07827301520296515,0.09017475014582635,0.011901734942861212,True,reversal,0.011901734942861212,0.9937948677289111,5.951296769447589,0.5845,165.9800924612855,364.4752854719358,35.654499999999956,1165.9800924612855,1165.9800924612855,0.0,0.0,2026-06,Jun 2026
2026-06-02 04:55:00,315.2686904733693,58.2435196982797,65117.15064432295,0.13987452645213774,0.03907029038659377,0.03255857532216148,0.07162886570875525,0.006,0.001,0.007,0.07862886570875524,0.13987452645213774,0.06124566074338249,True,reversal,0.06124566074338249,5.1140126720724375,5.981010286681063,0.5845,171.09410513335794,370.4562957586169,36.238999999999955,1171.094105133358,1171.094105133358,0.0,0.0,2026-06,Jun 2026
2026-06-02 05:20:00,199.10465013495738,107.38234475948109,64991.05675603492,0.10066554934055356,0.03899463405362095,0.03249552837801746,0.07149016243163842,0.006,0.001,0.007,0.07849016243163841,0.10066554934055356,0.022175386908915157,True,reversal,0.022175386908915157,1.8516448068944156,5.969428563041808,0.5845,172.94574994025237,376.42572432165866,36.82349999999995,1172.9457499402524,1172.9457499402524,0.0,0.0,2026-06,Jun 2026
2026-06-02 05:30:00,220.54384440871596,129.00957682194826,65175.45550012916,-0.08392123254239149,0.039105273300077494,0.032587727750064584,0.07169300105014208,0.006,0.001,0.007,0.07869300105014207,0.08392123254239149,0.005228231492249421,True,conversion,0.005228231492249421,0.4365573296028266,5.986365587686864,0.5845,173.3823072698552,382.4120899093455,37.40799999999995,1173.3823072698551,1173.3823072698551,0.0,0.0,2026-06,Jun 2026
